"y", "y+", "Y+ch", "Y+hw", "Y+tl", "<u>", "<u>_f", "u+", "U+vd", "U+vs", "U+tl", "<rho>", "<P>", "<T>", "<T>_f", "mu", "<u''u''>_f", "<v''v''>_f", "<w''w''>_f", "<u''v''>_f", "<rho*u''u''>/tau_w", "<rho*v''v''>/tau_w", "<rho*w''w''>/tau_w", "<rho*u''v''>/tau_w", "<rho'rho'>", "<P'P'>", "<T''T''>_f", "<T''v''>_f",
+6.57569704e-01, +4.36003197e+02, +3.30648240e+02, +3.01455316e+02, +2.67609036e+02, +1.09385513e+00, +1.09383834e+00, +2.40355533e+01, +2.12055750e+01, +2.92637914e+01, +1.93997726e+01, +9.86432270e-01, +3.60459397e-01, +1.47820699e+00, +1.47822527e+00, +1.34060686e-04, +3.61042262e-03, +1.68321716e-03, +2.07278703e-03, -1.00866939e-03, +1.18024387e+00, +5.50242158e-01, +6.77592193e-01, -3.29733107e-01, +5.84218771e-05, +1.40313715e-05, +5.15204504e-05, -9.27081639e-05,
+6.69284024e-01, +4.43770405e+02, +3.36441746e+02, +3.06714007e+02, +2.72340900e+02, +1.09679255e+00, +1.09677800e+00, +2.41000981e+01, +2.12586840e+01, +2.93503250e+01, +1.94524898e+01, +9.86376072e-01, +3.60487745e-01, +1.47840757e+00, +1.47842575e+00, +1.34074329e-04, +3.50240131e-03, +1.65466086e-03, +2.02070307e-03, -9.73076962e-04, +1.14486657e+00, +5.40876314e-01, +6.60528362e-01, -3.18079851e-01, +5.64122390e-05, +1.36107013e-05, +4.92110136e-05, -8.82296483e-05,
+6.81076682e-01, +4.51589556e+02, +3.42273414e+02, +3.12007572e+02, +2.77105082e+02, +1.09967360e+00, +1.09966092e+00, +2.41634042e+01, +2.13107722e+01, +2.94352063e+01, +1.95042077e+01, +9.86323096e-01, +3.60515125e-01, +1.47859944e+00, +1.47861745e+00, +1.34087379e-04, +3.39440426e-03, +1.62679848e-03, +1.96993786e-03, -9.37333464e-04, +1.10950486e+00, +5.31740086e-01, +6.43899624e-01, -3.06379544e-01, +5.44875854e-05, +1.31970703e-05, +4.69847553e-05, -8.38436281e-05,
+6.92945381e-01, +4.59459125e+02, +3.48142128e+02, +3.17334995e+02, +2.81900821e+02, +1.10249551e+00, +1.10248438e+00, +2.42254108e+01, +2.13617899e+01, +2.95183531e+01, +1.95548776e+01, +9.86274092e-01, +3.60541829e-01, +1.47878263e+00, +1.47880045e+00, +1.34099839e-04, +3.28661246e-03, +1.59986636e-03, +1.91987145e-03, -9.01646090e-04, +1.07421834e+00, +5.22910993e-01, +6.27503592e-01, -2.94700023e-01, +5.26564006e-05, +1.27925968e-05, +4.48277091e-05, -7.95547502e-05,
+7.04887754e-01, +4.67377545e+02, +3.54046735e+02, +3.22695227e+02, +2.86726922e+02, +1.10525642e+00, +1.10524657e+00, +2.42860769e+01, +2.14117035e+01, +2.95997100e+01, +1.96044628e+01, +9.86227154e-01, +3.60567224e-01, +1.47895741e+00, +1.47897499e+00, +1.34111725e-04, +3.17956379e-03, +1.57400005e-03, +1.86978911e-03, -8.66021717e-04, +1.03918038e+00, +5.14432192e-01, +6.11105263e-01, -2.83042844e-01, +5.08957671e-05, +1.23961371e-05, +4.27487888e-05, -7.53761997e-05,
+7.16901366e-01, +4.75343200e+02, +3.59986050e+02, +3.28087187e+02, +2.91582564e+02, +1.10795490e+00, +1.10794611e+00, +2.43453713e+01, +2.14604873e+01, +2.96792340e+01, +1.96529385e+01, +9.86183397e-01, +3.60591822e-01, +1.47912419e+00, +1.47914151e+00, +1.34123068e-04, +3.07397098e-03, +1.54917110e-03, +1.81963571e-03, -8.30208031e-04, +1.00462479e+00, +5.06294854e-01, +5.94687185e-01, -2.71325779e-01, +4.91831056e-05, +1.20054585e-05, +4.07527974e-05, -7.13006994e-05,
+7.28983717e-01, +4.83354432e+02, +3.65958855e+02, +3.33509763e+02, +2.96466641e+02, +1.11058975e+00, +1.11058177e+00, +2.44032674e+01, +2.15081198e+01, +2.97568892e+01, +1.97002812e+01, +9.86141923e-01, +3.60615338e-01, +1.47928316e+00, +1.47930019e+00, +1.34133879e-04, +2.96992179e-03, +1.52520189e-03, +1.77005876e-03, -7.94019774e-04, +9.70578966e-01, +4.98440355e-01, +5.78460282e-01, -2.59487941e-01, +4.75067219e-05, +1.16185456e-05, +3.88432683e-05, -6.73217752e-05,
+7.41132242e-01, +4.91409541e+02, +3.71963901e+02, +3.38961821e+02, +3.01378481e+02, +1.11315677e+00, +1.11314935e+00, +2.44596732e+01, +2.15545252e+01, +2.98325514e+01, +1.97464185e+01, +9.86104593e-01, +3.60638421e-01, +1.47943419e+00, +1.47945088e+00, +1.34144150e-04, +2.86752093e-03, +1.50188457e-03, +1.72148259e-03, -7.57602643e-04, +9.37078598e-01, +4.90801609e-01, +5.62564156e-01, -2.47577346e-01, +4.58552284e-05, +1.12345672e-05, +3.70176700e-05, -6.34404635e-05,
+7.53344312e-01, +4.99506784e+02, +3.77999907e+02, +3.44442199e+02, +3.06317009e+02, +1.11564734e+00, +1.11564025e+00, +2.45143992e+01, +2.15995477e+01, +2.99059658e+01, +1.97911941e+01, +9.86070689e-01, +3.60660777e-01, +1.47957712e+00, +1.47959346e+00, +1.34153870e-04, +2.76729961e-03, +1.47909356e-03, +1.67385892e-03, -7.21166148e-04, +9.04296129e-01, +4.83337105e-01, +5.46982386e-01, -2.35662143e-01, +4.42322992e-05, +1.08543034e-05, +3.52766059e-05, -5.96588567e-05,
+7.65617239e-01, +5.07644378e+02, +3.84065566e+02, +3.49949710e+02, +3.11281423e+02, +1.11805009e+00, +1.11804309e+00, +2.45671953e+01, +2.16429819e+01, +2.99767962e+01, +1.98344048e+01, +9.86041371e-01, +3.60682784e-01, +1.47971178e+00, +1.47972773e+00, +1.34163027e-04, +2.66971927e-03, +1.45685292e-03, +1.62731289e-03, -6.84791098e-04, +8.72382961e-01, +4.76055171e-01, +5.31756297e-01, -2.23768878e-01, +4.26566120e-05, +1.04814359e-05, +3.36295233e-05, -5.59847894e-05,
+7.77948277e-01, +5.15820503e+02, +3.90159542e+02, +3.55483144e+02, +3.16270481e+02, +1.12035466e+00, +1.12034759e+00, +2.46178341e+01, +2.16846407e+01, +3.00447369e+01, +1.98758622e+01, +9.86015252e-01, +3.60703930e-01, +1.47983813e+00, +1.47985369e+00, +1.34171619e-04, +2.57493080e-03, +1.43529633e-03, +1.58240955e-03, -6.48422514e-04, +8.41386687e-01, +4.68998709e-01, +5.17069556e-01, -2.11879119e-01, +4.11441190e-05, +1.01197101e-05, +3.20755345e-05, -5.24010856e-05,
+7.90334621e-01, +5.24033298e+02, +3.96280471e+02, +3.61041258e+02, +3.21283145e+02, +1.12255395e+00, +1.12254666e+00, +2.46661598e+01, +2.17243961e+01, +3.01095782e+01, +1.99154379e+01, +9.85992728e-01, +3.60724430e-01, +1.47995644e+00, +1.47997160e+00, +1.34179664e-04, +2.48289377e-03, +1.41457436e-03, +1.53966857e-03, -6.11922240e-04, +8.11294052e-01, +4.62217021e-01, +5.03091985e-01, -1.99947690e-01, +3.97072069e-05, +9.77199201e-06, +3.06016994e-05, -4.88741752e-05,
+8.02773414e-01, +5.32280870e+02, +4.02426963e+02, +3.66622787e+02, +3.26318079e+02, +1.12464065e+00, +1.12463301e+00, +2.47120113e+01, +2.17621157e+01, +3.01711033e+01, +1.99529975e+01, +9.85972346e-01, +3.60743779e-01, +1.48006682e+00, +1.48008158e+00, +1.34187169e-04, +2.39390109e-03, +1.39485349e-03, +1.49933185e-03, -5.75307016e-04, +7.82199217e-01, +4.55763738e-01, +4.89901694e-01, -1.87979654e-01, +3.83508880e-05, +9.44001197e-06, +2.92056896e-05, -4.54076702e-05,
+8.15261747e-01, +5.40561290e+02, +4.08597601e+02, +3.72226436e+02, +3.31374238e+02, +1.12660836e+00, +1.12660027e+00, +2.47552484e+01, +2.17976843e+01, +3.02291235e+01, +1.99884255e+01, +9.85954512e-01, +3.60762135e-01, +1.48016929e+00, +1.48018366e+00, +1.34194137e-04, +2.30824980e-03, +1.37629996e-03, +1.46135156e-03, -5.38647261e-04, +7.54199303e-01, +4.49693299e-01, +4.77483124e-01, -1.75998017e-01, +3.70743891e-05, +9.12525504e-06, +2.78944581e-05, -4.20237461e-05,
+8.27796662e-01, +5.48872597e+02, +4.14790946e+02, +3.77850890e+02, +3.36450252e+02, +1.12845775e+00, +1.12844913e+00, +2.47958854e+01, +2.18311136e+01, +3.02836573e+01, +2.00217313e+01, +9.85938085e-01, +3.60779151e-01, +1.48026414e+00, +1.48027814e+00, +1.34200587e-04, +2.22604649e-03, +1.35896302e-03, +1.42587251e-03, -5.01829594e-04, +7.27328012e-01, +4.44021218e-01, +4.65882910e-01, -1.63965453e-01, +3.58698562e-05, +8.82732657e-06, +2.66663961e-05, -3.87142218e-05,
+8.40375156e-01, +5.57212797e+02, +4.21005536e+02, +3.83494809e+02, +3.41545037e+02, +1.13019062e+00, +1.13018148e+00, +2.48339623e+01, +2.18624366e+01, +3.03347578e+01, +2.00529471e+01, +9.85923772e-01, +3.60795159e-01, +1.48035167e+00, +1.48036531e+00, +1.34206538e-04, +2.14778804e-03, +1.34279466e-03, +1.39318474e-03, -4.64832922e-04, +7.01748024e-01, +4.38732073e-01, +4.55196054e-01, -1.51875129e-01, +3.47325679e-05, +8.54546746e-06, +2.55224175e-05, -3.54653334e-05,
+8.52994180e-01, +5.65579872e+02, +4.27239886e+02, +3.89156837e+02, +3.46657353e+02, +1.13180462e+00, +1.13179496e+00, +2.48694270e+01, +2.18916105e+01, +3.03823547e+01, +2.00820290e+01, +9.85911047e-01, +3.60809937e-01, +1.48043177e+00, +1.48044505e+00, +1.34211984e-04, +2.07393835e-03, +1.32775680e-03, +1.36352052e-03, -4.27760762e-04, +6.77610327e-01, +4.33813146e-01, +4.45498097e-01, -1.39760716e-01, +3.36648863e-05, +8.27994291e-06, +2.44742705e-05, -3.22939686e-05,
+8.65650645e-01, +5.73971772e+02, +4.33492491e+02, +3.94835597e+02, +3.51786182e+02, +1.13329806e+00, +1.13328787e+00, +2.49022428e+01, +2.19186053e+01, +3.04263983e+01, +2.01089469e+01, +9.85900657e-01, +3.60823710e-01, +1.48050422e+00, +1.48051716e+00, +1.34216910e-04, +2.00452342e-03, +1.31386323e-03, +1.33691158e-03, -3.90626296e-04, +6.54923739e-01, +4.29269226e-01, +4.36799650e-01, -1.27626563e-01, +3.26725534e-05, +8.03251263e-06, +2.35260474e-05, -2.92157811e-05,
+8.78341425e-01, +5.82386425e+02, +4.39761831e+02, +4.00529699e+02, +3.56930109e+02, +1.13467112e+00, +1.13466039e+00, +2.49324134e+01, +2.19434239e+01, +3.04668929e+01, +2.01337014e+01, +9.85891677e-01, +3.60836213e-01, +1.48056933e+00, +1.48058195e+00, +1.34221337e-04, +1.93973473e-03, +1.30116228e-03, +1.31304618e-03, -3.53467045e-04, +6.33750015e-01, +4.25115661e-01, +4.28998370e-01, -1.15484732e-01, +3.17605597e-05, +7.80467573e-06, +2.26661249e-05, -2.62206077e-05,
+8.91063359e-01, +5.90821734e+02, +4.46046365e+02, +4.06237730e+02, +3.62087789e+02, +1.13592282e+00, +1.13591157e+00, +2.49599173e+01, +2.19660489e+01, +3.05038097e+01, +2.01562738e+01, +9.85884021e-01, +3.60847565e-01, +1.48062769e+00, +1.48064003e+00, +1.34225305e-04, +1.87976943e-03, +1.28973264e-03, +1.29158465e-03, -3.16346893e-04, +6.14153388e-01, +4.21378100e-01, +4.21983182e-01, -1.03356036e-01, +3.09317659e-05, +7.59763206e-06, +2.18863204e-05, -2.32886820e-05,
+9.03813255e-01, +5.99275584e+02, +4.52344535e+02, +4.11958264e+02, +3.67257781e+02, +1.13704990e+00, +1.13703820e+00, +2.49846830e+01, +2.19864213e+01, +3.05370519e+01, +2.01766032e+01, +9.85876851e-01, +3.60857522e-01, +1.48067958e+00, +1.48069165e+00, +1.34228833e-04, +1.82471819e-03, +1.27964107e-03, +1.27223660e-03, -2.79281727e-04, +5.96162852e-01, +4.18077968e-01, +4.15658816e-01, -9.12455369e-02, +3.01883702e-05, +7.41221861e-06, +2.11888685e-05, -2.04125355e-05,
+9.16587890e-01, +6.07745837e+02, +4.58654771e+02, +4.17689859e+02, +3.72438931e+02, +1.13804701e+00, +1.13803501e+00, +2.50065927e+01, +2.20044442e+01, +3.05664614e+01, +2.01945926e+01, +9.85870571e-01, +3.60866203e-01, +1.48072486e+00, +1.48073670e+00, +1.34231912e-04, +1.77473891e-03, +1.27092209e-03, +1.25472318e-03, -2.42231939e-04, +5.79830177e-01, +4.15226699e-01, +4.09934308e-01, -7.91403105e-02, +2.95375174e-05, +7.24990492e-06, +2.05817427e-05, -1.75878969e-05,
+9.29384018e-01, +6.16230340e+02, +4.64975489e+02, +4.23431061e+02, +3.77629895e+02, +1.13890788e+00, +1.13889576e+00, +2.50255088e+01, +2.20200046e+01, +3.05918531e+01, +2.02101277e+01, +9.85864768e-01, +3.60873459e-01, +1.48076354e+00, +1.48077519e+00, +1.34234542e-04, +1.73054247e-03, +1.26358366e-03, +1.23903267e-03, -2.05130777e-04, +5.65387298e-01, +4.12826711e-01, +4.04805631e-01, -6.70184858e-02, +2.89898226e-05, +7.11193895e-06, +2.00642935e-05, -1.47996757e-05,
+9.42198370e-01, +6.24726928e+02, +4.71305095e+02, +4.29180409e+02, +3.82829416e+02, +1.13962746e+00, +1.13961534e+00, +2.50413202e+01, +2.20330110e+01, +3.06130776e+01, +2.02231162e+01, +9.85859679e-01, +3.60879416e-01, +1.48079579e+00, +1.48080728e+00, +1.34236735e-04, +1.69334057e-03, +1.25761347e-03, +1.22552934e-03, -1.67935547e-04, +5.53230173e-01, +4.10874061e-01, +4.00391878e-01, -5.48661111e-02, +2.85490074e-05, +6.99876931e-06, +1.96329096e-05, -1.20387457e-05,
+9.55027658e-01, +6.33233418e+02, +4.77641985e+02, +4.34936429e+02, +3.88036141e+02, +1.14020312e+00, +1.14019102e+00, +2.50539695e+01, +2.20434162e+01, +3.06300577e+01, +2.02335095e+01, +9.85855015e-01, +3.60883989e-01, +1.48082170e+00, +1.48083305e+00, +1.34238496e-04, +1.66382856e-03, +1.25299800e-03, +1.21452068e-03, -1.30643582e-04, +5.43585752e-01, +4.09364207e-01, +3.96793367e-01, -4.26822761e-02, +2.82031181e-05, +6.90886430e-06, +1.92898978e-05, -9.31156643e-06,
+9.67868579e-01, +6.41747622e+02, +4.83984549e+02, +4.40697643e+02, +3.93248836e+02, +1.14063303e+00, +1.14062092e+00, +2.50634160e+01, +2.20511869e+01, +3.06427386e+01, +2.02412732e+01, +9.85851058e-01, +3.60887281e-01, +1.48084125e+00, +1.48085250e+00, +1.34239825e-04, +1.64202875e-03, +1.24970734e-03, +1.20607674e-03, -9.33061562e-05, +5.36461432e-01, +4.08287485e-01, +3.94033086e-01, -3.04837258e-02, +2.79408209e-05, +6.84102646e-06, +1.90345937e-05, -6.62260943e-06,
+9.80717818e-01, +6.50267342e+02, +4.90331168e+02, +4.46462569e+02, +3.98466267e+02, +1.14091695e+00, +1.14090480e+00, +2.50696546e+01, +2.20563186e+01, +3.06511133e+01, +2.02464018e+01, +9.85847973e-01, +3.60889326e-01, +1.48085435e+00, +1.48086553e+00, +1.34240715e-04, +1.62778209e-03, +1.24764830e-03, +1.20023816e-03, -5.59642387e-05, +5.31805290e-01, +4.07613509e-01, +3.92124358e-01, -1.82838222e-02, +2.77619641e-05, +6.79522179e-06, +1.88653425e-05, -3.96196732e-06,
+9.93572051e-01, +6.58790372e+02, +4.96680223e+02, +4.52229721e+02, +4.03687267e+02, +1.14105758e+00, +1.14104539e+00, +2.50727446e+01, +2.20588605e+01, +3.06552614e+01, +2.02489428e+01, +9.85846306e-01, +3.60890306e-01, +1.48086091e+00, +1.48087205e+00, +1.34241161e-04, +1.62081011e-03, +1.24667237e-03, +1.19717455e-03, -1.86445624e-05, +5.29526613e-01, +4.07293978e-01, +3.91122797e-01, -6.09126998e-03, +2.76718513e-05, +6.77213357e-06, +1.87800863e-05, -1.31786207e-06,
+1.00000000e+00, +6.63052440e+02, +4.96680223e+02, +4.52229721e+02, +4.06298936e+02, +1.14105758e+00, +1.14104539e+00, +2.50727446e+01, +2.20588605e+01, +3.06552614e+01, +2.02489428e+01, +9.85846306e-01, +3.60890306e-01, +1.48086091e+00, +1.48087205e+00, +1.34241161e-04, +1.62081011e-03, +1.24667237e-03, +1.19717455e-03, -1.86445624e-05, +5.29526613e-01, +4.07293978e-01, +3.91122797e-01, -6.09126998e-03, +2.76718513e-05, +6.77213357e-06, +1.87800863e-05, -1.31786207e-06,
